filename,state_name,state_id,district_name,district_id
DH_2011_2919_PART_B_DCHB_MANDYA.pdf,karnataka,29,mandya,573
DH_2011_2346_PART_B_DCHB_SINGRAULI.pdf,madhya pradesh,23,singrauli,463
DH_2011_3211_PART_B_DCHB_ALAPPUZHA.pdf,kerala,32,alappuzha,598
DH_2011_3301_PART_B_DCHB_THIRUVALLUR.pdf,tamil nadu,33,thiruvallur,602
DH_2011_3306_PART_B_DCHB_VILUPPURAM.pdf,tamil nadu,33,viluppuram,607
DH_2011_2716_PART_B_DCHB_HINGOLI.pdf,maharashtra,27,hingoli,512
DH_2011_0925_PART_B_DCHB_UNNAO.pdf,uttar pradesh,09,unnao,156
DH_2011_1905_PART_B_DCHB_DAKSHIN_DINAJPUR.pdf,west bengal,19,dakshin dinajpur,331
DH_2011_0929_PART_B_DCHB_KANNAUJ.pdf,uttar pradesh,09,kannauj,160
DH_2011_1038_PART_B_DCHB_ARWAL.pdf,bihar,10,arwal,240
DH_2011_2020_PART_B_DCHB_KHUNTI.pdf,jharkhand,20,khunti,365
DH_2011_1404_PART_B_DCHB_BISHNUPUR.pdf,manipur,14,bishnupur,275
DH_2011_2008_PART_B_DCHB_PAKUR.pdf,jharkhand,20,pakur,353
DH_2011_2313_PART_B_DCHB_REWA.pdf,madhya pradesh,23,rewa,430
DH_2011_2107_PART_B_DCHB_MAYURBHANJ.pdf,odisha,21,mayurbhanj,376
DH_2011_1810_PART_B_DCHB_TINSUKIA.pdf,assam,18,tinsukia,309
DH_2011_2418_PART_B_DCHB_DOHAD.pdf,gujarat,24,dohad,485
DH_2011_0963_PART_B_DCHB_JAUNPUR.pdf,uttar pradesh,09,jaunpur,194
DH_2011_3310_PART_B_DCHB_THE_NILGIRIS.pdf,tamil nadu,33,the nilgiris,611
DH_2011_1820_PART_B_DCHB_BONGAIGAON.pdf,assam,18,bongaigaon,319
DH_2011_0829_PART_B_DCHB_KOTA.pdf,rajasthan,08,kota,127
DH_2011_0932_PART_B_DCHB_KANPUR_DEHAT.pdf,uttar pradesh,09,kanpur dehat,163
DH_2011_1706_PART_B_DCHB_EAST_KHASI_HILLS.pdf,meghalaya,17,east khasi hills,298
DH_2011_1403_PART_B_DCHB_CHURACHANDPUR.pdf,manipur,14,churachandpur,274
DH_2011_2501_PART_B_DCHB_DIU.pdf,daman diu,25,diu,494
DH_2011_0941_PART_B_DCHB_FATEHPUR.pdf,uttar pradesh,09,fatehpur,172
DH_2011_3002_PART_B_DCHB_SOUTH_GOA.pdf,goa,30,south goa,586
DH_2011_2333_PART_B_DCHB_KATNI.pdf,madhya pradesh,23,katni,450
DH_2011_2007_PART_B_DCHB_SAHIBGANJ.pdf,jharkhand,20,sahibganj,352
DH_2011_2904_PART_B_DCHB_BIDAR.pdf,karnataka,29,bidar,558
DH_2011_0917_PART_B_DCHB_MAINPURI.pdf,uttar pradesh,09,mainpuri,148
DH_2011_2317_PART_B_DCHB_RATLAM.pdf,madhya pradesh,23,ratlam,434
DH_2011_2801_PART_B_DCHB_ADILABAD.pdf,andhra pradesh,28,adilabad,532
DH_2011_2212_PART_B_DCHB_MAHASAMUND.pdf,chhattisgarh,22,mahasamund,411
DH_2011_2905_PART_B_DCHB_RAICHUR.pdf,karnataka,29,raichur,559
DH_2011_1019_PART_B_DCHB_SAMASTIPUR.pdf,bihar,10,samastipur,221
DH_2011_0912_PART_B_DCHB_ALIGARH.pdf,uttar pradesh,09,aligarh,143
DH_2011_3212_PART_B_DCHB_PATHANAMTHITTA.pdf,kerala,32,pathanamthitta,599
DH_2011_2406_PART_B_DCHB_GANDHINAGAR.pdf,gujarat,24,gandhinagar,473
DH_2011_2106_PART_B_DCHB_KENDUJHAR.pdf,odisha,21,kendujhar,375
DH_2011_2014_PART_B_DCHB_LATEHAR.pdf,jharkhand,20,latehar,359
DH_2011_0826_PART_B_DCHB_DUNGARPUR.pdf,rajasthan,08,dungarpur,124
DH_2011_2002_PART_B_DCHB_CHATRA.pdf,jharkhand,20,chatra,347
DH_2011_3328_PART_B_DCHB_KANNIYAKUMARI.pdf,tamil nadu,33,kanniyakumari,629
DH_2011_1702_PART_B_DCHB_EAST_GARO_HILLS.pdf,meghalaya,17,east garo hills,294
DH_2011_1808_PART_B_DCHB_LAKHIMPUR.pdf,assam,18,lakhimpur,307
DH_2011_0602_PART_B_DCHB_AMBALA.pdf,haryana,06,ambala,070
DH_2011_2324_PART_B_DCHB_BARWANI.pdf,madhya pradesh,23,barwani,441
DH_2011_2719_PART_B_DCHB_AURANGABAD.pdf,maharashtra,27,aurangabad,515
DH_2011_2813_PART_B_DCHB_VISAKHAPATNAM.pdf,andhra pradesh,28,visakhapatnam,544
DH_2011_1814_PART_B_DCHB_GOLAGHAT.pdf,assam,18,golaghat,313
DH_2011_1215_PART_B_DCHB_LOHIT.pdf,arunachal pradesh,12,lohit,259
DH_2011_0204_PART_B_DCHB_KULLU.pdf,himachal pradesh,02,kullu,026
DH_2011_3332_PART_B_DCHB_TIRUPPUR.pdf,tamil nadu,33,tiruppur,633
DH_2011_3302_PART_B_DCHB_CHENNAI.pdf,tamil nadu,33,chennai,603
DH_2011_1815_PART_B_DCHB_KARBI_ANGLONG.pdf,assam,18,karbi anglong,314
DH_2011_2216_PART_B_DCHB_NARAYANPUR.pdf,chhattisgarh,22,narayanpur,415
DH_2011_0816_PART_B_DCHB_JAISALMER.pdf,rajasthan,08,jaisalmer,114
DH_2011_0120_PART_B_DCHB_REASI.pdf,jammu kashmir,01,reasi,020
DH_2011_0950_PART_B_DCHB_SHRAWASTI.pdf,uttar pradesh,09,shrawasti,181
DH_2011_2707_PART_B_DCHB_AMRAVATI.pdf,maharashtra,27,amravati,503
DH_2011_0512_PART_B_DCHB_UDHAM_SINGH_NAGAR.pdf,uttarakhand,05,udham singh nagar,067
DH_2011_3205_PART_B_DCHB_MALAPPURAM.pdf,kerala,32,malappuram,592
DH_2011_1916_PART_B_DCHB_KOLKATA.pdf,west bengal,19,kolkata,342
DH_2011_2708_PART_B_DCHB_WARDHA.pdf,maharashtra,27,wardha,504
DH_2011_0212_PART_B_DCHB_KINNAUR.pdf,,,,
DH_2011_0903_PART_B_DCHB_BIJNOR.pdf,uttar pradesh,09,bijnor,134
DH_2011_2929_PART_B_DCHB_BANGALORE_RURAL.pdf,karnataka,29,bangalore rural,583
DH_2011_0971_PART_B_DCHB_KANSHIRAM_NAGAR.pdf,uttar pradesh,09,kanshiram nagar,202
DH_2011_2720_PART_B_DCHB_NASHIK.pdf,maharashtra,27,nashik,516
DH_2011_1707_PART_B_DCHB_JAINTIA_HILLS.pdf,meghalaya,17,jaintia hills,299
DH_2011_2213_PART_B_DCHB_DHAMTARI.pdf,chhattisgarh,22,dhamtari,412
DH_2011_1202_PART_B_DCHB_WEST_KAMENG.pdf,arunachal pradesh,12,west kameng,246
DH_2011_3318_PART_B_DCHB_THIRUVARUR.pdf,tamil nadu,33,thiruvarur,619
DH_2011_0910_PART_B_DCHB_GAUTAM_BUDDHA_NAGAR.pdf,uttar pradesh,09,gautam buddha nagar,141
DH_2011_1918_PART_B_DCHB_PASCHIM_MEDINIPUR.pdf,west bengal,19,paschim medinipur,344
DH_2011_2713_PART_B_DCHB_CHANDRAPUR.pdf,maharashtra,27,chandrapur,509
DH_2011_2809_PART_B_DCHB_WARANGAL.pdf,andhra pradesh,28,warangal,540
DH_2011_2347_PART_B_DCHB_JHABUA.pdf,madhya pradesh,23,jhabua,464
DH_2011_0817_PART_B_DCHB_BARMER.pdf,rajasthan,08,barmer,115
DH_2011_0510_PART_B_DCHB_CHAMPAWAT.pdf,uttarakhand,05,champawat,065
DH_2011_2311_PART_B_DCHB_DAMOH.pdf,madhya pradesh,23,damoh,428
DH_2011_2502_PART_B_DCHB_DAMAN.pdf,daman diu,25,daman,495
DH_2011_2331_PART_B_DCHB_HARDA.pdf,madhya pradesh,23,harda,448
DH_2011_2414_PART_B_DCHB_BHAVNAGAR.pdf,gujarat,24,bhavnagar,481
DH_2011_1033_PART_B_DCHB_AURANGABAD.pdf,bihar,10,aurangabad,235
DH_2011_1910_PART_B_DCHB_NADIA.pdf,west bengal,19,nadia,336
DH_2011_1401_PART_B_DCHB_SENAPATI.pdf,manipur,14,senapati,272
DH_2011_0118_PART_B_DCHB_KISHTWAR.pdf,jammu kashmir,01,kishtwar,018
DH_2011_2923_PART_B_DCHB_MYSORE.pdf,karnataka,29,mysore,577
DH_2011_1917_PART_B_DCHB_SOUTH_TWENTY_FOUR_PARGANAS.pdf,west bengal,19,south twenty four parganas,343
DH_2011_2734_PART_B_DCHB_KOLHAPUR.pdf,maharashtra,27,kolhapur,530
DH_2011_2004_PART_B_DCHB_GIRIDIH.pdf,jharkhand,20,giridih,349
DH_2011_1001_PART_B_DCHB_PASHCHIM_CHAMPARAN.pdf,bihar,10,pashchim champaran,203
DH_2011_0907_PART_B_DCHB_MEERUT.pdf,uttar pradesh,09,meerut,138
DH_2011_2308_PART_B_DCHB_CHHATARPUR.pdf,madhya pradesh,23,chhatarpur,425
DH_2011_2126_PART_B_DCHB_KALAHANDI.pdf,odisha,21,kalahandi,395
DH_2011_3324_PART_B_DCHB_VIRUDHUNAGAR.pdf,tamil nadu,33,virudhunagar,625
DH_2011_2814_PART_B_DCHB_EAST_GODAVARI.pdf,andhra pradesh,28,east godavari,545
DH_2011_2808_PART_B_DCHB_NALGONDA.pdf,andhra pradesh,28,nalgonda,539
DH_2011_2328_PART_B_DCHB_SEHORE.pdf,madhya pradesh,23,sehore,445
DH_2011_1210_PART_B_DCHB_TIRAP.pdf,arunachal pradesh,12,tirap,254
DH_2011_2024_PART_B_DCHB_SARAIKELA_KHARSAWAN.pdf,jharkhand,20,saraikela kharsawan,369
DH_2011_0968_PART_B_DCHB_MIRZAPUR.pdf,uttar pradesh,09,mirzapur,199
DH_2011_3330_PART_B_DCHB_KRISHNAGIRI.pdf,tamil nadu,33,krishnagiri,631
DH_2011_1203_PART_B_DCHB_EAST_KAMENG.pdf,arunachal pradesh,12,east kameng,247
DH_2011_1804_PART_B_DCHB_BARPETA.pdf,assam,18,barpeta,303
DH_2011_2927_PART_B_DCHB_KOLAR.pdf,karnataka,29,kolar,581
DH_2011_2218_PART_B_DCHB_BIJAPUR.pdf,chhattisgarh,22,bijapur,417
DH_2011_2349_PART_B_DCHB_KHANDWA_EAST_NIMAR.pdf,madhya pradesh,23,east nimar,466
DH_2011_0939_PART_B_DCHB_BANDA.pdf,uttar pradesh,09,banda,170
DH_2011_3204_PART_B_DCHB_KOZHIKODE.pdf,kerala,32,kozhikode,591
DH_2011_2301_PART_B_DCHB_SHEOPUR.pdf,madhya pradesh,23,sheopur,418
DH_2011_2705_PART_B_DCHB_AKOLA.pdf,maharashtra,27,akola,501
DH_2011_1907_PART_B_DCHB_MURSHIDABAD.pdf,west bengal,19,murshidabad,333
DH_2011_1807_PART_B_DCHB_SONITPUR.pdf,assam,18,sonitpur,306
DH_2011_3313_PART_B_DCHB_TIRUCHIRAPPALLI.pdf,tamil nadu,33,tiruchirappalli,614
DH_2011_1915_PART_B_DCHB_HAORA.pdf,west bengal,19,haora,341
DH_2011_1406_PART_B_DCHB_IMPHAL_WEST.pdf,manipur,14,imphal west,277
DH_2011_1213_PART_B_DCHB_DIBANG_VALLEY.pdf,arunachal pradesh,12,dibang valley,257
DH_2011_2917_PART_B_DCHB_TUMKUR.pdf,karnataka,29,tumkur,571
DH_2011_1100_PART_B_DCHB_SIKKIM.pdf,sikkim,11,north district,241
DH_2011_1100_PART_B_DCHB_SIKKIM.pdf,sikkim,11,west district,242
DH_2011_1100_PART_B_DCHB_SIKKIM.pdf,sikkim,11,south district,243
DH_2011_1100_PART_B_DCHB_SIKKIM.pdf,sikkim,11,east district,244
DH_2011_2412_PART_B_DCHB_JUNAGADH.pdf,gujarat,24,junagadh,479
DH_2011_0823_PART_B_DCHB_BUNDI.pdf,rajasthan,08,bundi,121
DH_2011_2903_PART_B_DCHB_BIJAPUR.pdf,karnataka,29,bijapur,557
DH_2011_1506_PART_B_DCHB_LUNGLEI.pdf,mizoram,15,lunglei,286
DH_2011_0108_PART_B_DCHB_BARAMULA.pdf,jammu kashmir,01,baramula,008
DH_2011_2729_PART_B_DCHB_OSMANABAD.pdf,maharashtra,27,osmanabad,525
DH_2011_0115_PART_B_DCHB_KULGAM.pdf,jammu kashmir,01,kulgam,015
DH_2011_0919_PART_B_DCHB_BAREILLY.pdf,uttar pradesh,09,bareilly,150
DH_2011_0209_PART_B_DCHB_SOLAN.pdf,himachal pradesh,02,solan,031
DH_2011_2314_PART_B_DCHB_UMARIA.pdf,madhya pradesh,23,umaria,431
DH_2011_1911_PART_B_DCHB_NORTH_TWENTY_FOUR_PARGANAS.pdf,west bengal,19,north twenty four parganas,337
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,north west,090
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,north,091
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,north east,092
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,east,093
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,west,096
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,south west,097
DH_2011_0700_PART_B_DCHB_NCT_OF_DELHI.pdf,nct of delhi,07,south,098
DH_2011_2336_PART_B_DCHB_DINDORI.pdf,madhya pradesh,23,dindori,453
DH_2011_2127_PART_B_DCHB_RAYAGADA.pdf,odisha,21,rayagada,396
DH_2011_2731_PART_B_DCHB_SATARA.pdf,maharashtra,27,satara,527
DH_2011_2709_PART_B_DCHB_NAGPUR.pdf,maharashtra,27,nagpur,505
DH_2011_2405_PART_B_DCHB_SABAR_KANTHA.pdf,gujarat,24,sabar kantha,472
DH_2011_0604_PART_B_DCHB_KURUKSHETRA.pdf,haryana,06,kurukshetra,072
DH_2011_2407_PART_B_DCHB_AHMADABAD.pdf,gujarat,24,ahmadabad,474
DH_2011_2907_PART_B_DCHB_GADAG.pdf,karnataka,29,gadag,561
DH_2011_0901_PART_B_DCHB_SAHARANPUR.pdf,uttar pradesh,09,saharanpur,132
DH_2011_2303_PART_B_DCHB_BHIND.pdf,madhya pradesh,23,bhind,420
DH_2011_3213_PART_B_DCHB_KOLLAM.pdf,kerala,32,kollam,600
DH_2011_0938_PART_B_DCHB_MAHOBA.pdf,uttar pradesh,09,mahoba,169
DH_2011_0119_PART_B_DCHB_UDHAMPUR.pdf,jammu kashmir,01,udhampur,019
DH_2011_2350_PART_B_DCHB_BURHANPUR.pdf,madhya pradesh,23,burhanpur,467
DH_2011_2128_PART_B_DCHB_NABARANGAPUR.pdf,odisha,21,nabarangapur,397
DH_2011_1802_PART_B_DCHB_DHUBRI.pdf,assam,18,dhubri,301
DH_2011_3401_PART_B_DCHB_YANAM.pdf,puducherry,34,yanam,634
DH_2011_2120_PART_B_DCHB_GAJAPATI.pdf,odisha,21,gajapati,389
DH_2011_0936_PART_B_DCHB_LALITPUR.pdf,uttar pradesh,09,lalitpur,167
DH_2011_1827_PART_B_DCHB_UDALGURI.pdf,assam,18,udalguri,326
DH_2011_0806_PART_B_DCHB_ALWAR.pdf,rajasthan,08,alwar,104
DH_2011_0970_PART_B_DCHB_ETAH.pdf,uttar pradesh,09,etah,201
DH_2011_0933_PART_B_DCHB_KANPUR_NAGAR.pdf,uttar pradesh,09,kanpur nagar,164
DH_2011_0111_PART_B_DCHB_GANDERBAL.pdf,jammu kashmir,01,ganderbal,011
DH_2011_2702_PART_B_DCHB_DHULE.pdf,maharashtra,27,dhule,498
DH_2011_0313_PART_B_DCHB_MANSA.pdf,punjab,03,mansa,047
DH_2011_2312_PART_B_DCHB_SATNA.pdf,madhya pradesh,23,satna,429
DH_2011_1018_PART_B_DCHB_VAISHALI.pdf,bihar,10,vaishali,220
DH_2011_1031_PART_B_DCHB_KAIMUR_BHABUA.pdf,bihar,10,kaimur bhabua,233
DH_2011_2918_PART_B_DCHB_BANGALORE.pdf,karnataka,29,bangalore,572
DH_2011_2340_PART_B_DCHB_BALAGHAT.pdf,madhya pradesh,23,balaghat,457
DH_2011_3312_PART_B_DCHB_KARUR.pdf,tamil nadu,33,karur,613
DH_2011_0608_PART_B_DCHB_SONIPAT.pdf,haryana,06,sonipat,076
DH_2011_2401_PART_B_DCHB_KACHCHH.pdf,gujarat,24,kachchh,468
DH_2011_2818_PART_B_DCHB_PRAKASAM.pdf,andhra pradesh,28,prakasam,549
DH_2011_0830_PART_B_DCHB_BARAN.pdf,rajasthan,08,baran,128
DH_2011_0833_PART_B_DCHB_PRATAPGARH.pdf,rajasthan,08,pratapgarh,131
DH_2011_2327_PART_B_DCHB_BHOPAL.pdf,madhya pradesh,23,bhopal,444
DH_2011_2103_PART_B_DCHB_SAMBALPUR.pdf,odisha,21,sambalpur,372
DH_2011_2321_PART_B_DCHB_DHAR.pdf,madhya pradesh,23,dhar,438
DH_2011_0311_PART_B_DCHB_FARIDKOT.pdf,punjab,03,faridkot,045
DH_2011_2320_PART_B_DCHB_DEWAS.pdf,madhya pradesh,23,dewas,437
DH_2011_3207_PART_B_DCHB_THRISSUR.pdf,kerala,32,thrissur,594
DH_2011_0928_PART_B_DCHB_FARRUKHABAD.pdf,uttar pradesh,09,farrukhabad,159
DH_2011_0832_PART_B_DCHB_UDAIPUR.pdf,rajasthan,08,udaipur,130
DH_2011_0915_PART_B_DCHB_AGRA.pdf,uttar pradesh,09,agra,146
DH_2011_1301_PART_B_DCHB_MON.pdf,nagaland,13,mon,261
DH_2011_0615_PART_B_DCHB_JHAJJAR.pdf,haryana,06,jhajjar,083
DH_2011_1036_PART_B_DCHB_JAMUI.pdf,bihar,10,jamui,238
DH_2011_3316_PART_B_DCHB_CUDDALORE.pdf,tamil nadu,33,cuddalore,617
DH_2011_0807_PART_B_DCHB_BHARATPUR.pdf,rajasthan,08,bharatpur,105
DH_2011_0961_PART_B_DCHB_MAU.pdf,uttar pradesh,09,mau,192
DH_2011_3311_PART_B_DCHB_DINDIGUL.pdf,tamil nadu,33,dindigul,612
DH_2011_0309_PART_B_DCHB_FIROZPUR.pdf,punjab,03,firozpur,043
DH_2011_2421_PART_B_DCHB_BHARUCH.pdf,gujarat,24,bharuch,488
DH_2011_2304_PART_B_DCHB_GWALIOR.pdf,madhya pradesh,23,gwalior,421
DH_2011_2823_PART_B_DCHB_CHITTOOR.pdf,andhra pradesh,28,chittoor,554
DH_2011_1914_PART_B_DCHB_PURULIYA.pdf,west bengal,19,puruliya,340
DH_2011_1826_PART_B_DCHB_DARRANG.pdf,assam,18,darrang,325
DH_2011_0906_PART_B_DCHB_JYOTIBA_PHULE_NAGAR.pdf,uttar pradesh,09,jyotiba phule nagar,137
DH_2011_2208_PART_B_DCHB_KABEERDHAM.pdf,chhattisgarh,22,kabeerdham,407
DH_2011_0930_PART_B_DCHB_ETAWAH.pdf,uttar pradesh,09,etawah,161
DH_2011_2404_PART_B_DCHB_MAHESANA.pdf,gujarat,24,mahesana,471
DH_2011_1304_PART_B_DCHB_WOKHA.pdf,nagaland,13,wokha,264
DH_2011_3325_PART_B_DCHB_RAMANATHAPURAM.pdf,tamil nadu,33,ramanathapuram,626
DH_2011_2920_PART_B_DCHB_HASSAN.pdf,karnataka,29,hassan,574
DH_2011_1022_PART_B_DCHB_BHAGALPUR.pdf,bihar,10,bhagalpur,224
DH_2011_0312_PART_B_DCHB_BATHINDA.pdf,punjab,03,bathinda,046
DH_2011_2009_PART_B_DCHB_DHANBAD.pdf,jharkhand,20,dhanbad,354
DH_2011_2342_PART_B_DCHB_ASHOKNAGAR.pdf,madhya pradesh,23,ashoknagar,459
DH_2011_2804_PART_B_DCHB_MEDAK.pdf,andhra pradesh,28,medak,535
DH_2011_1007_PART_B_DCHB_ARARIA.pdf,bihar,10,araria,209
DH_2011_0967_PART_B_DCHB_SANT_RAVIDAS_NAGAR_BHADOHI.pdf,uttar pradesh,09,sant ravidas nagar bhadohi,198
DH_2011_1805_PART_B_DCHB_MORIGAON.pdf,assam,18,morigaon,304
DH_2011_2706_PART_B_DCHB_WASHIM.pdf,maharashtra,27,washim,502
DH_2011_2909_PART_B_DCHB_UTTARA_KANNADA.pdf,karnataka,29,uttara kannada,563
DH_2011_2307_PART_B_DCHB_TIKAMGARH.pdf,madhya pradesh,23,tikamgarh,424
DH_2011_2409_PART_B_DCHB_RAJKOT.pdf,gujarat,24,rajkot,476
DH_2011_0205_PART_B_DCHB_MANDI.pdf,himachal pradesh,02,mandi,027
DH_2011_2812_PART_B_DCHB_VIZIANAGARAM.pdf,andhra pradesh,28,vizianagaram,543
DH_2011_0509_PART_B_DCHB_ALMORA.pdf,uttarakhand,05,almora,064
DH_2011_1026_PART_B_DCHB_SHEIKHPURA.pdf,bihar,10,sheikhpura,228
DH_2011_1208_PART_B_DCHB_UPPER_SIANG.pdf,arunachal pradesh,12,upper siang,252
DH_2011_2122_PART_B_DCHB_BAUDH.pdf,odisha,21,baudh,391
DH_2011_0902_PART_B_DCHB_MUZAFFARNAGAR.pdf,uttar pradesh,09,muzaffarnagar,133
DH_2011_2726_PART_B_DCHB_AHMADNAGAR.pdf,maharashtra,27,ahmadnagar,522
DH_2011_0203_PART_B_DCHB_LAHUL_SPITI.pdf,,,,
DH_2011_2816_PART_B_DCHB_KRISHNA.pdf,andhra pradesh,28,krishna,547
DH_2011_0965_PART_B_DCHB_CHANDAULI.pdf,uttar pradesh,09,chandauli,196
DH_2011_0828_PART_B_DCHB_CHITTAURGARH.pdf,rajasthan,08,chittaurgarh,126
DH_2011_2105_PART_B_DCHB_SUNDARGARH.pdf,odisha,21,sundargarh,374
DH_2011_2006_PART_B_DCHB_GODDA.pdf,jharkhand,20,godda,351
DH_2011_1819_PART_B_DCHB_HAILAKANDI.pdf,assam,18,hailakandi,318
DH_2011_2348_PART_B_DCHB_ALIRAJPUR.pdf,madhya pradesh,23,alirajpur,465
DH_2011_2402_PART_B_DCHB_BANAS_KANTHA.pdf,gujarat,24,banas kantha,469
DH_2011_2701_PART_B_DCHB_NANDURBAR.pdf,maharashtra,27,nandurbar,497
DH_2011_2121_PART_B_DCHB_KANDHAMAL.pdf,odisha,21,kandhamal,390
DH_2011_2820_PART_B_DCHB_YSR.pdf,andhra pradesh,28,ysr kadapa,551
DH_2011_0964_PART_B_DCHB_GHAZIPUR.pdf,uttar pradesh,09,ghazipur,195
DH_2011_0953_PART_B_DCHB_SIDDHARTHNAGAR.pdf,uttar pradesh,09,siddharthnagar,184
DH_2011_2908_PART_B_DCHB_DHARWAD.pdf,karnataka,29,dharwad,562
DH_2011_1025_PART_B_DCHB_LAKHISARAI.pdf,bihar,10,lakhisarai,227
DH_2011_3327_PART_B_DCHB_TIRUNELVELI.pdf,tamil nadu,33,tirunelveli,628
DH_2011_2425_PART_B_DCHB_SURAT.pdf,gujarat,24,surat,492
DH_2011_1035_PART_B_DCHB_NAWADA.pdf,bihar,10,nawada,237
DH_2011_2335_PART_B_DCHB_NARSIMHAPUR.pdf,madhya pradesh,23,narsimhapur,452
DH_2011_2805_PART_B_DCHB_HYDERABAD.pdf,andhra pradesh,28,hyderabad,536
DH_2011_2339_PART_B_DCHB_SEONI.pdf,madhya pradesh,23,seoni,456
DH_2011_0803_PART_B_DCHB_BIKANER.pdf,rajasthan,08,bikaner,101
DH_2011_2821_PART_B_DCHB_KURNOOL.pdf,andhra pradesh,28,kurnool,552
DH_2011_0318_PART_B_DCHB_SAHIBZADA_AJIT_SINGH_NAGAR.pdf,punjab,03,sahibzada ajit singh nagar,052
DH_2011_1701_PART_B_DCHB_WEST_GARO_HILLS.pdf,meghalaya,17,west garo hills,293
DH_2011_2337_PART_B_DCHB_MANDLA.pdf,madhya pradesh,23,mandla,454
DH_2011_2344_PART_B_DCHB_ANUPPUR.pdf,madhya pradesh,23,anuppur,461
DH_2011_2924_PART_B_DCHB_CHAMARAJANAGAR.pdf,karnataka,29,chamarajanagar,578
DH_2011_2728_PART_B_DCHB_LATUR.pdf,maharashtra,27,latur,524
DH_2011_0818_PART_B_DCHB_JALOR.pdf,rajasthan,08,jalor,116
DH_2011_0959_PART_B_DCHB_DEORIA.pdf,uttar pradesh,09,deoria,190
DH_2011_2921_PART_B_DCHB_DAKSHINA_KANNADA.pdf,karnataka,29,dakshina kannada,575
DH_2011_2010_PART_B_DCHB_BOKARO.pdf,jharkhand,20,bokaro,355
DH_2011_0103_PART_B_DCHB_LEH.pdf,jammu kashmir,01,leh ladakh,003
DH_2011_0945_PART_B_DCHB_BARA_BANKI.pdf,uttar pradesh,09,bara banki,176
DH_2011_2717_PART_B_DCHB_PARBHANI.pdf,maharashtra,27,parbhani,513
DH_2011_0607_PART_B_DCHB_PANIPAT.pdf,haryana,06,panipat,075
DH_2011_2104_PART_B_DCHB_DEBAGARH.pdf,odisha,21,debagarh,373
DH_2011_0801_PART_B_DCHB_GANGANAGAR.pdf,rajasthan,08,ganganagar,099
DH_2011_1803_PART_B_DCHB_GOALPARA.pdf,assam,18,goalpara,302
DH_2011_3319_PART_B_DCHB_THANJAVUR.pdf,tamil nadu,33,thanjavur,620
DH_2011_2704_PART_B_DCHB_BULDANA.pdf,maharashtra,27,buldana,500
DH_2011_2117_PART_B_DCHB_KHORDHA.pdf,odisha,21,khordha,386
DH_2011_0507_PART_B_DCHB_PITHORAGARH.pdf,uttarakhand,05,pithoragarh,062
DH_2011_1310_PART_B_DCHB_KOHIMA.pdf,nagaland,13,kohima,270
DH_2011_3214_PART_B_DCHB_THIRUVANANTHAPURAM.pdf,kerala,32,thiruvananthapuram,601
DH_2011_0618_PART_B_DCHB_GURGAON.pdf,haryana,06,gurgaon,086
DH_2011_2403_PART_B_DCHB_PATAN.pdf,gujarat,24,patan,470
DH_2011_1912_PART_B_DCHB_HUGLI.pdf,west bengal,19,hugli,338
DH_2011_2112_PART_B_DCHB_CUTTACK.pdf,odisha,21,cuttack,381
DH_2011_1013_PART_B_DCHB_DARBHANGA.pdf,bihar,10,darbhanga,215
DH_2011_0931_PART_B_DCHB_AURAIYA.pdf,uttar pradesh,09,auraiya,162
DH_2011_2803_PART_B_DCHB_KARIMNAGAR.pdf,andhra pradesh,28,karimnagar,534
DH_2011_0121_PART_B_DCHB_JAMMU.pdf,jammu kashmir,01,jammu,021
DH_2011_0102_PART_B_DCHB_BADGAM.pdf,jammu kashmir,01,badgam,002
DH_2011_1817_PART_B_DCHB_CACHAR.pdf,assam,18,cachar,316
DH_2011_2114_PART_B_DCHB_DHENKANAL.pdf,odisha,21,dhenkanal,383
DH_2011_0956_PART_B_DCHB_MAHRAJGANJ.pdf,uttar pradesh,09,mahrajganj,187
DH_2011_1029_PART_B_DCHB_BHOJPUR.pdf,bihar,10,bhojpur,231
DH_2011_1503_PART_B_DCHB_AIZAWL.pdf,mizoram,15,aizawl,283
DH_2011_0911_PART_B_DCHB_BULANDSHAHR.pdf,uttar pradesh,09,bulandshahr,142
DH_2011_2906_PART_B_DCHB_KOPPAL.pdf,karnataka,29,koppal,560
DH_2011_2926_PART_B_DCHB_YADGIR.pdf,karnataka,29,yadgir,580
DH_2011_2012_PART_B_DCHB_PURBI_SINGHBHUM.pdf,jharkhand,20,purbi singhbhum,357
DH_2011_0502_PART_B_DCHB_CHAMOLI.pdf,uttarakhand,05,chamoli,057
DH_2011_2913_PART_B_DCHB_DAVANAGERE.pdf,karnataka,29,davanagere,567
DH_2011_0611_PART_B_DCHB_SIRSA.pdf,haryana,06,sirsa,079
DH_2011_1010_PART_B_DCHB_KATIHAR.pdf,bihar,10,katihar,212
